review_scores_rating,price,property_type,neighbourhood_cleansed,host_is_superhost,availability_30,availability_60,availability_90,instant_bookable,calculated_host_listings_count,reviews_per_month
92.0,100.0,Entire guest suite,Castro/Upper Market,f,28,58,88,f,1,0.36
92.0,120.0,Entire apartment,Excelsior,f,30,60,90,f,1,2.72
96.0,200.0,Private room in house,Haight Ashbury,t,30,60,90,f,3,0.51
99.0,130.0,Entire guest suite,Western Addition,t,5,28,58,f,1,2.36
99.0,300.0,Entire loft,South of Market,t,0,0,0,f,2,0.75
98.0,105.0,Private room in condominium,Western Addition,t,0,0,0,t,3,1.77
99.0,69.0,Private room in apartment,Marina,t,8,38,68,t,2,0.4
94.0,105.0,Entire apartment,Russian Hill,f,30,60,90,f,1,0.02
100.0,330.0,Entire condominium,Financial District,f,1,29,59,t,1,0.14
87.0,134.0,Entire apartment,Inner Sunset,f,30,60,90,f,2,0.75
100.0,399.0,Entire house,Mission,t,17,47,77,f,2,1.14
93.0,165.0,Entire apartment,Bernal Heights,f,20,42,42,f,2,0.91
83.0,175.0,Entire apartment,Pacific Heights,f,28,58,88,f,1,0.02
96.0,88.0,Entire apartment,North Beach,f,21,27,49,t,2,0.59
88.0,93.0,Entire bungalow,Inner Sunset,f,1,1,2,f,2,0.11
93.0,249.0,Entire apartment,Western Addition,f,8,8,8,f,2,0.55
99.0,80.0,Entire apartment,Bernal Heights,t,0,0,0,f,1,2.73
89.0,65.0,Private room in house,Crocker Amazon,t,30,60,89,f,3,2.77
88.0,53.0,Private room in house,Crocker Amazon,t,30,60,89,f,3,2.52
93.0,725.0,Entire house,Western Addition,f,30,60,90,f,2,0.04
89.0,55.0,Private room in house,Crocker Amazon,t,30,60,89,f,3,2.24
99.0,300.0,Entire loft,South of Market,t,0,0,0,t,1,0.99
100.0,110.0,Private room in condominium,Mission,t,30,60,89,f,2,1.71
87.0,58.0,Private room in house,Mission,f,30,60,90,f,6,0.04
97.0,150.0,Private room in apartment,Mission,f,30,60,90,f,1,0.07
97.0,89.0,Private room in apartment,Haight Ashbury,t,30,60,90,f,1,3.59
97.0,100.0,Entire apartment,Haight Ashbury,f,0,0,0,f,12,1.01
96.0,243.0,Entire condominium,Mission,t,0,8,38,f,4,0.41
100.0,199.0,Private room in house,Mission,t,0,0,0,f,2,0.35
97.0,140.0,Entire apartment,Castro/Upper Market,t,13,13,13,f,1,1.33
97.0,360.0,Entire apartment,Bernal Heights,f,0,0,0,f,1,0.92
84.0,45.0,Private room in house,Mission,f,30,36,36,f,6,0.05
97.0,150.0,Entire apartment,Inner Sunset,t,1,1,2,f,1,2.42
93.0,475.0,Entire apartment,Marina,t,0,0,0,f,2,0.1
91.0,269.0,Entire apartment,Western Addition,f,8,8,8,f,2,0.17
96.0,295.0,Entire condominium,Potrero Hill,t,30,60,90,f,1,1.0
98.0,565.0,Entire apartment,Castro/Upper Market,f,30,60,90,f,1,0.14
100.0,110.0,Entire condominium,South of Market,t,0,3,33,f,16,0.04
97.0,83.0,Private room in apartment,Mission,t,30,60,90,t,3,1.77
92.0,250.0,Entire apartment,Golden Gate Park,f,8,38,68,f,1,0.9
100.0,93.0,Private room in apartment,Mission,t,30,60,90,t,1,2.57
95.0,205.0,Entire condominium,South of Market,f,30,60,90,f,1,0.2
99.0,728.0,Entire house,Bernal Heights,t,23,53,83,t,3,0.3
89.0,45.0,Private room in apartment,Western Addition,f,30,60,90,t,14,0.14
92.0,400.0,Entire condominium,Haight Ashbury,f,9,10,10,f,2,1.07
85.0,94.0,Entire apartment,Mission,f,0,0,0,f,39,0.41
100.0,990.0,Entire house,Pacific Heights,f,27,57,87,f,2,0.12
95.0,100.0,Entire apartment,Inner Richmond,f,24,54,84,f,1,0.73
97.0,250.0,Private room in apartment,Mission,t,0,0,0,f,1,0.83
95.0,200.0,Entire apartment,Mission,f,0,0,0,f,1,2.06
95.0,118.0,Entire apartment,Western Addition,f,13,43,73,f,1,0.25
100.0,136.0,Entire apartment,Mission,f,0,0,0,t,1,0.06
96.0,225.0,Entire apartment,Presidio Heights,f,0,0,0,t,2,3.1
94.0,221.0,Entire apartment,Potrero Hill,f,1,1,1,f,1,0.53
98.0,85.0,Private room in house,Bayview,t,30,60,90,f,3,0.5
97.0,175.0,Entire house,South of Market,t,0,0,0,f,3,1.27
95.0,130.0,Entire guest suite,Inner Richmond,t,0,11,41,f,3,2.9
99.0,614.0,Entire condominium,Western Addition,f,0,0,0,f,1,0.67
94.0,225.0,Entire apartment,North Beach,f,29,59,89,f,1,1.03
95.0,108.0,Private room in condominium,Excelsior,f,30,60,90,f,1,1.28
100.0,300.0,Entire apartment,Haight Ashbury,t,0,0,0,f,16,0.07
99.0,181.0,Entire apartment,Potrero Hill,t,0,22,52,f,1,1.67
92.0,570.0,Entire house,Outer Sunset,f,4,4,13,f,1,0.8
98.0,250.0,Entire house,Mission,f,0,0,0,f,1,0.45
90.0,59.0,Private room in house,Mission,f,30,36,36,f,6,0.05
97.0,170.0,Entire guest suite,Glen Park,t,0,30,60,f,1,6.33
90.0,53.0,Private room in house,Haight Ashbury,f,30,60,90,f,5,5.24
99.0,97.0,Private room in apartment,Outer Sunset,t,0,0,0,f,1,2.53
97.0,89.0,Private room in apartment,Castro/Upper Market,t,0,0,0,f,3,0.15
98.0,273.0,Entire condominium,Potrero Hill,f,0,0,0,f,3,0.29
97.0,99.0,Private room in apartment,Mission,t,1,1,1,f,2,3.29
92.0,230.0,Entire house,Nob Hill,f,19,49,79,f,1,0.98
92.0,250.0,Entire house,Noe Valley,f,30,60,90,f,1,0.2
95.0,775.0,Entire house,Marina,t,30,60,90,f,2,0.06
94.0,399.0,Entire house,Inner Richmond,t,0,0,0,f,4,0.18
96.0,75.0,Shared room in loft,South of Market,t,30,60,90,f,1,1.3
92.0,65.0,Private room in apartment,Inner Sunset,f,18,18,18,f,2,3.89
99.0,802.0,Entire condominium,Western Addition,t,0,0,0,t,2,0.67
95.0,182.0,Entire apartment,Mission,t,27,57,87,f,1,2.07
100.0,133.0,Entire apartment,Noe Valley,f,30,60,90,f,1,0.08
99.0,270.0,Entire apartment,Russian Hill,f,0,0,0,f,1,0.16
86.0,72.0,Entire apartment,Bernal Heights,t,0,9,39,t,3,0.96
80.0,100.0,Entire house,Inner Sunset,f,0,0,0,t,10,0.03
99.0,78.0,Private room in house,Castro/Upper Market,t,21,47,74,f,2,6.96
97.0,76.0,Shared room in loft,Financial District,t,0,0,0,f,2,2.7
99.0,10000.0,Shared room in apartment,South of Market,f,30,60,90,f,1,0.44
99.0,450.0,Entire condominium,Russian Hill,t,9,10,13,f,1,1.38
94.0,120.0,Private room in bed and breakfast,Outer Richmond,f,30,60,90,f,2,1.55
99.0,55.0,Private room in house,Castro/Upper Market,t,0,0,0,t,2,0.93
97.0,220.0,Entire house,Noe Valley,f,8,38,58,t,1,0.19
93.0,180.0,Entire loft,South of Market,f,30,60,90,f,2,0.43
80.0,64.0,Private room in house,Outer Sunset,t,8,38,68,f,5,0.06
97.0,70.0,Entire apartment,Mission,f,4,34,64,f,2,0.54
98.0,96.0,Entire apartment,Bernal Heights,f,9,39,68,f,1,1.91
100.0,500.0,Entire house,Western Addition,t,7,15,45,f,1,0.44
99.0,500.0,Entire apartment,Western Addition,f,7,37,67,f,1,0.53
88.0,139.0,Entire apartment,Outer Richmond,f,16,46,76,t,1,2.93
95.0,144.0,Entire guesthouse,Noe Valley,f,6,27,34,t,1,1.05
98.0,695.0,Entire house,Castro/Upper Market,t,22,31,31,f,1,0.83
100.0,475.0,Entire condominium,Pacific Heights,f,0,0,0,t,1,0.33
98.0,135.0,Entire house,Noe Valley,t,0,0,0,f,2,0.95
96.0,208.0,Entire apartment,Western Addition,f,29,59,89,f,6,1.03
99.0,133.0,Private room in house,Potrero Hill,t,30,60,90,t,2,3.02
94.0,47.0,Private room in house,West of Twin Peaks,t,25,55,85,f,5,1.78
96.0,35.0,Private room in house,West of Twin Peaks,t,30,60,90,f,5,1.79
88.0,109.0,Private room in house,Outer Sunset,f,30,60,90,f,3,0.17
96.0,130.0,Entire apartment,Marina,f,23,53,83,f,1,0.15
99.0,290.0,Private room in apartment,Financial District,t,30,60,89,f,2,0.17
84.0,90.0,Entire apartment,South of Market,f,30,60,90,f,2,0.43
98.0,75.0,Private room in condominium,Haight Ashbury,t,8,37,66,t,1,3.57
97.0,350.0,Entire apartment,Castro/Upper Market,t,21,51,81,f,1,3.85
100.0,799.0,Entire house,Marina,f,30,60,90,f,1,0.19
100.0,185.0,Entire apartment,South of Market,f,23,53,83,f,1,0.01
95.0,290.0,Entire apartment,North Beach,f,2,22,52,t,1,0.05
95.0,149.0,Entire house,Outer Mission,f,0,0,0,f,1,0.38
90.0,125.0,Private room in apartment,Mission,f,30,60,90,t,2,0.04
99.0,175.0,Entire loft,South of Market,t,0,0,10,f,2,0.97
96.0,345.0,Entire townhouse,North Beach,f,29,59,89,t,2,0.17
100.0,340.0,Entire apartment,North Beach,f,27,57,87,f,2,0.04
99.0,200.0,Entire guesthouse,Noe Valley,t,0,0,0,f,1,0.95
99.0,160.0,Entire apartment,North Beach,t,0,7,37,f,1,1.25
98.0,199.0,Entire condominium,Western Addition,t,0,0,0,f,2,0.91
93.0,300.0,Entire house,Western Addition,f,0,22,52,f,1,0.15
96.0,100.0,Private room in apartment,Outer Richmond,f,0,30,60,f,2,3.14
98.0,85.0,Entire apartment,Nob Hill,f,0,0,9,f,1,0.26
99.0,80.0,Entire condominium,South of Market,t,25,55,85,t,1,0.39
89.0,115.0,Entire condominium,Castro/Upper Market,t,30,60,90,f,6,0.26
97.0,99.0,Private room in guest suite,Bernal Heights,t,9,39,69,f,1,2.13
100.0,250.0,Entire condominium,Noe Valley,f,8,38,68,f,1,0.08
96.0,943.0,Entire apartment,Presidio Heights,f,8,38,68,f,2,0.17
100.0,221.0,Private room in apartment,Castro/Upper Market,t,30,60,90,f,2,0.07
97.0,1124.0,Entire apartment,Castro/Upper Market,t,29,59,89,f,2,1.13
98.0,255.0,Entire condominium,Marina,t,0,0,0,f,5,0.45
98.0,300.0,Entire apartment,Outer Mission,f,28,58,88,f,1,0.55
96.0,194.0,Entire house,South of Market,f,0,0,0,f,1,0.33
90.0,285.0,Entire house,Potrero Hill,t,0,5,35,f,2,0.19
98.0,150.0,Entire apartment,South of Market,f,1,1,1,f,1,0.61
93.0,100.0,Entire apartment,South of Market,t,30,60,90,f,3,1.14
98.0,150.0,Private room in condominium,Marina,t,0,0,0,f,5,0.96
96.0,411.0,Entire apartment,Bernal Heights,t,0,0,0,f,1,0.36
90.0,90.0,Entire condominium,Downtown/Civic Center,f,19,49,79,f,24,0.23
97.0,549.0,Entire condominium,Castro/Upper Market,t,2,2,27,f,1,0.56
97.0,120.0,Private room in condominium,Castro/Upper Market,t,0,0,0,f,1,2.01
96.0,130.0,Entire guest suite,West of Twin Peaks,t,29,59,89,f,2,0.96
96.0,75.0,Private room in apartment,Noe Valley,t,0,8,38,t,2,0.76
99.0,296.0,Entire apartment,Western Addition,f,23,53,83,f,1,0.45
94.0,131.0,Entire apartment,Inner Richmond,t,1,23,23,t,2,5.81
99.0,123.0,Entire guest suite,Bernal Heights,t,12,42,71,f,1,4.31
97.0,194.0,Private room in hostel,Downtown/Civic Center,f,0,0,0,f,29,1.86
100.0,300.0,Entire house,Bernal Heights,t,0,0,0,f,3,0.15
100.0,249.0,Entire house,Castro/Upper Market,f,0,0,0,f,1,0.28
98.0,1495.0,Entire house,Marina,f,23,53,83,f,2,0.27
97.0,216.0,Entire apartment,Western Addition,f,8,38,68,f,1,0.07
95.0,200.0,Entire apartment,Bernal Heights,f,0,0,0,f,2,0.06
100.0,150.0,Entire apartment,Russian Hill,f,0,0,0,f,1,0.15
98.0,425.0,Entire apartment,Castro/Upper Market,f,0,0,0,f,1,0.22
100.0,280.0,Entire condominium,Haight Ashbury,f,0,0,0,f,1,0.43
98.0,91.0,Private room in apartment,Western Addition,t,0,0,0,t,3,1.5
98.0,495.0,Entire condominium,Marina,f,0,0,0,f,1,0.24
100.0,525.0,Entire house,Castro/Upper Market,f,23,53,83,f,1,0.06
98.0,165.0,Entire loft,South of Market,t,0,27,57,f,1,0.15
98.0,62.0,Private room in house,Mission,t,6,22,42,t,4,5.53
95.0,155.0,Entire apartment,Bernal Heights,f,0,0,0,f,1,1.97
92.0,464.0,Entire condominium,Haight Ashbury,f,2,2,2,f,2,1.1
92.0,115.0,Entire apartment,Inner Richmond,f,2,10,39,t,2,0.88
100.0,70.0,Private room in condominium,Haight Ashbury,f,4,34,64,t,2,0.29
93.0,48.0,Private room in house,Outer Mission,t,26,56,85,f,3,0.14
96.0,47.0,Private room in house,Outer Sunset,f,0,0,0,t,2,0.45
98.0,150.0,Entire apartment,Pacific Heights,t,0,0,0,f,2,1.43
98.0,155.0,Entire house,Western Addition,f,0,7,33,f,2,0.15
95.0,129.0,Entire guest suite,Mission,f,0,0,0,t,1,3.67
100.0,389.0,Entire apartment,Marina,t,0,0,0,f,2,0.85
94.0,125.0,Entire apartment,Mission,f,28,58,88,t,1,0.47
97.0,132.0,Private room in house,West of Twin Peaks,t,30,60,90,f,2,2.7
97.0,550.0,Entire house,Potrero Hill,f,1,1,1,f,1,0.88
96.0,160.0,Entire apartment,Castro/Upper Market,f,0,0,0,t,1,2.21
98.0,41.0,Shared room in apartment,Castro/Upper Market,t,30,60,90,t,2,3.93
97.0,206.0,Entire loft,South of Market,t,19,49,79,f,2,0.68
99.0,91.0,Entire apartment,Mission,t,20,50,71,t,2,2.71
97.0,122.0,Entire guest suite,Castro/Upper Market,t,15,36,45,f,1,6.11
98.0,122.0,Private room in house,West of Twin Peaks,t,30,60,90,f,2,2.18
96.0,228.0,Entire apartment,Noe Valley,t,9,39,69,t,2,0.4
100.0,89.0,Private room in apartment,Castro/Upper Market,t,3,33,63,f,3,0.3
93.0,798.0,Entire house,Marina,f,0,0,0,f,1,0.07
98.0,175.0,Entire apartment,Castro/Upper Market,t,12,42,72,t,1,1.54
100.0,561.0,Entire house,Noe Valley,t,7,7,7,f,1,1.24
97.0,150.0,Private room in apartment,Castro/Upper Market,t,0,0,10,f,1,1.5
92.0,98.0,Entire apartment,Bernal Heights,f,24,54,84,f,1,0.11
97.0,150.0,Private room in house,Noe Valley,f,8,8,35,f,2,0.91
99.0,100.0,Entire house,Inner Richmond,f,27,57,87,f,2,0.99
99.0,100.0,Entire condominium,South of Market,f,2,32,62,f,24,0.25
100.0,250.0,Entire apartment,Castro/Upper Market,f,0,0,0,f,1,0.35
89.0,100.0,Entire apartment,Haight Ashbury,f,28,58,88,f,8,0.13
95.0,299.0,Entire house,Bernal Heights,t,0,0,0,f,4,0.69
99.0,480.0,Entire condominium,Western Addition,t,0,0,0,f,2,0.63
87.0,150.0,Entire guest suite,Inner Richmond,f,7,37,66,f,1,2.7
100.0,173.0,Entire serviced apartment,Financial District,f,30,60,90,f,11,0.06
99.0,232.0,Entire condominium,Western Addition,f,12,42,62,f,1,0.23
98.0,100.0,Entire apartment,Western Addition,t,28,58,88,t,1,0.35
98.0,140.0,Private room in apartment,Western Addition,t,5,6,6,t,1,4.89
98.0,300.0,Entire house,Inner Sunset,f,19,49,79,f,1,0.98
97.0,193.0,Private room in hostel,Downtown/Civic Center,f,0,0,0,f,29,1.13
97.0,85.0,Private room in house,Outer Richmond,t,0,0,0,f,1,3.93
99.0,265.0,Entire apartment,Haight Ashbury,t,6,36,66,f,1,2.4
98.0,345.0,Entire condominium,Marina,f,8,38,68,f,1,0.55
95.0,196.0,Room in hotel,Downtown/Civic Center,f,0,0,0,f,29,0.74
95.0,200.0,Entire apartment,Nob Hill,t,21,51,81,t,2,1.47
99.0,250.0,Entire house,Downtown/Civic Center,t,14,44,74,f,1,1.77
93.0,100.0,Entire guest suite,Bernal Heights,t,24,54,84,f,1,3.99
92.0,314.0,Entire apartment,Western Addition,f,0,0,0,f,1,0.52
98.0,307.0,Entire apartment,Mission,f,23,53,83,f,2,0.31
97.0,656.0,Entire condominium,Marina,t,28,58,88,f,1,1.35
99.0,150.0,Entire apartment,West of Twin Peaks,t,9,39,69,f,1,3.36
100.0,145.0,Private room in apartment,Mission,t,0,8,38,f,1,4.15
99.0,250.0,Entire apartment,Western Addition,t,0,0,0,t,1,0.47
92.0,250.0,Entire apartment,Potrero Hill,f,30,60,90,f,1,2.07
97.0,140.0,Entire apartment,Western Addition,f,0,0,0,f,1,0.65
96.0,150.0,Entire apartment,Pacific Heights,t,1,1,1,f,1,2.3
100.0,126.0,Private room in apartment,Bernal Heights,t,0,1,19,f,1,1.62
98.0,145.0,Entire apartment,Nob Hill,t,0,4,34,f,1,0.33
94.0,235.0,Entire house,Western Addition,f,0,7,37,f,1,1.17
89.0,90.0,Entire apartment,Haight Ashbury,f,27,57,87,f,8,0.08
96.0,90.0,Entire apartment,South of Market,t,0,8,38,f,6,0.48
97.0,65.0,Entire apartment,Western Addition,t,5,19,49,f,6,0.45
97.0,125.0,Entire guest suite,Mission,t,19,49,78,f,1,2.04
95.0,199.0,Entire guest suite,Potrero Hill,f,15,45,75,t,1,5.14
98.0,450.0,Entire apartment,Mission,f,0,0,0,f,1,1.46
98.0,350.0,Entire apartment,Bernal Heights,f,0,0,0,f,1,0.12
99.0,220.0,Entire condominium,Western Addition,f,0,0,0,f,1,0.39
95.0,82.0,Private room in apartment,Haight Ashbury,f,0,0,0,f,1,1.92
94.0,65.0,Entire apartment,Western Addition,t,0,8,38,f,6,0.58
96.0,189.0,Room in hotel,Downtown/Civic Center,f,0,0,0,f,29,0.62
99.0,304.0,Private room in house,Western Addition,f,30,60,90,f,1,0.89
97.0,76.0,Private room in house,Western Addition,t,0,0,0,f,2,3.5
95.0,65.0,Private room in house,Outer Sunset,t,0,0,0,t,5,1.52
100.0,202.0,Private room in house,Western Addition,t,29,59,89,f,2,0.58
95.0,193.0,Room in hotel,Downtown/Civic Center,f,0,0,0,f,29,0.78
98.0,140.0,Private room in house,Mission,t,0,0,0,f,1,2.8
98.0,189.0,Room in hotel,Downtown/Civic Center,f,0,0,0,f,29,0.55
95.0,169.0,Private room in apartment,Nob Hill,t,11,18,47,t,4,0.54
96.0,129.0,Private room in apartment,Nob Hill,f,1,1,1,f,1,0.43
99.0,214.0,Entire apartment,South of Market,f,26,56,86,f,1,0.32
98.0,192.0,Room in hotel,Downtown/Civic Center,f,0,0,0,f,29,0.62
80.0,33.0,Private room in house,Excelsior,f,0,28,58,f,5,4.09
89.0,58.0,Private room in house,Excelsior,f,0,0,9,f,5,1.65
96.0,230.0,Entire apartment,Mission,t,8,38,68,f,1,0.76
99.0,249.0,Private room in apartment,Haight Ashbury,t,0,0,0,f,1,1.11
96.0,400.0,Entire loft,South of Market,f,29,59,89,f,1,0.44
97.0,225.0,Entire guest suite,West of Twin Peaks,t,0,0,0,f,2,0.93
88.0,40.0,Private room in townhouse,Ocean View,f,24,54,84,f,1,0.09
100.0,350.0,Private room in house,Western Addition,t,28,58,88,f,2,0.82
94.0,699.0,Private room in house,Mission,f,0,0,0,f,1,1.25
90.0,170.0,Entire apartment,Castro/Upper Market,f,28,58,88,f,2,0.02
98.0,200.0,Entire guest suite,Outer Richmond,t,0,0,0,f,1,2.9
99.0,120.0,Private room in condominium,Mission,f,0,0,0,f,1,0.27
99.0,625.0,Entire house,Castro/Upper Market,t,9,28,58,t,1,1.97
80.0,80.0,Entire apartment,Twin Peaks,f,0,0,0,f,8,0.04
100.0,55.0,Private room in apartment,Western Addition,f,30,60,89,t,1,0.06
97.0,250.0,Entire condominium,Marina,f,0,0,0,f,1,0.16
98.0,199.0,Room in hotel,Downtown/Civic Center,f,0,0,0,f,29,0.52
97.0,190.0,Entire apartment,Inner Richmond,t,0,0,0,t,2,0.99
96.0,118.0,Private room in house,Mission,t,30,60,90,f,1,2.44
93.0,342.0,Entire apartment,Marina,t,9,39,68,f,10,0.14
100.0,56.0,Private room in apartment,Bernal Heights,f,28,58,88,f,2,0.06
98.0,386.0,Entire house,Twin Peaks,t,29,59,89,f,1,3.42
94.0,162.0,Entire condominium,South of Market,f,0,0,9,f,1,0.33
96.0,137.0,Entire apartment,Outer Sunset,t,25,51,81,f,1,4.15
88.0,750.0,Entire house,Western Addition,t,0,0,0,f,1,0.08
98.0,123.0,Entire apartment,Western Addition,t,4,27,56,f,2,6.29
96.0,125.0,Entire apartment,Noe Valley,f,17,47,77,f,1,1.2
98.0,159.0,Entire guest suite,Bernal Heights,t,30,60,89,t,1,4.98
96.0,170.0,Entire guest suite,Potrero Hill,t,30,60,90,f,1,2.82
94.0,200.0,Entire house,Western Addition,t,9,39,69,f,1,2.49
99.0,160.0,Entire condominium,Haight Ashbury,f,27,57,87,f,2,0.42
93.0,282.0,Entire apartment,Mission,t,28,51,74,f,4,1.26
95.0,1450.0,Entire house,Castro/Upper Market,f,0,0,0,f,2,0.2
94.0,39.0,Private room in house,West of Twin Peaks,t,30,60,90,f,5,2.47
100.0,143.0,Private room in apartment,Mission,f,0,0,0,f,2,0.42
93.0,100.0,Entire condominium,South of Market,t,1,1,11,f,1,1.23
100.0,150.0,Entire guest suite,Mission,t,30,60,90,f,1,0.19
98.0,250.0,Entire guest suite,Noe Valley,t,5,35,65,f,1,3.25
98.0,90.0,Private room in apartment,Castro/Upper Market,f,30,60,90,f,2,0.27
98.0,150.0,Entire guest suite,Inner Richmond,t,8,38,68,t,1,3.51
95.0,84.0,Entire apartment,Nob Hill,t,0,0,0,f,1,2.25
98.0,45.0,Private room in apartment,Western Addition,f,30,60,90,t,14,0.09
98.0,106.0,Entire apartment,Potrero Hill,t,30,60,90,f,1,1.16
96.0,140.0,Entire guest suite,Inner Richmond,t,10,12,15,f,1,1.48
95.0,350.0,Entire apartment,Marina,t,1,1,1,f,3,0.06
99.0,225.0,Entire apartment,Potrero Hill,t,28,58,88,f,1,4.09
94.0,533.0,Entire house,Diamond Heights,t,0,0,0,f,1,0.78
100.0,115.0,Entire serviced apartment,South of Market,t,9,39,69,f,3,0.26
85.0,81.0,Entire apartment,Western Addition,f,0,9,39,f,39,0.4
98.0,995.0,Entire house,Pacific Heights,t,9,39,69,f,1,0.99
86.0,100.0,Entire apartment,Haight Ashbury,f,14,14,14,f,8,0.11
96.0,185.0,Entire loft,Western Addition,f,14,23,53,f,6,0.61
95.0,165.0,Entire house,Bayview,f,0,0,0,f,1,0.21
98.0,391.0,Entire house,Twin Peaks,f,0,0,0,f,1,0.35
99.0,230.0,Entire cottage,Noe Valley,t,0,8,37,f,1,1.21
100.0,750.0,Entire house,Noe Valley,f,0,0,0,t,1,0.3
97.0,349.0,Entire house,Potrero Hill,f,8,38,68,f,1,0.26
95.0,457.0,Entire house,Western Addition,t,24,53,73,t,1,1.91
83.0,50.0,Private room in apartment,Western Addition,f,30,60,90,f,14,0.15
94.0,85.0,Entire apartment,Western Addition,t,19,49,79,t,2,1.39
97.0,108.0,Private room in house,Excelsior,t,30,60,90,t,1,3.09
98.0,95.0,Entire apartment,Financial District,t,4,12,42,f,1,0.54
93.0,100.0,Private room in guest suite,Mission,t,14,44,73,t,1,2.34
97.0,1166.0,Entire apartment,Mission,t,28,58,88,f,1,0.09
95.0,160.0,Entire apartment,Mission,t,10,10,10,f,2,0.22
99.0,95.0,Entire loft,Mission,t,1,1,1,f,1,2.95
95.0,96.0,Entire apartment,Western Addition,f,26,56,85,t,10,0.23
95.0,147.0,Entire condominium,Castro/Upper Market,f,0,0,0,f,2,1.04
99.0,275.0,Entire condominium,Mission,t,0,0,0,f,1,0.86
89.0,89.0,Entire apartment,Bernal Heights,f,1,31,61,f,5,0.3
98.0,295.0,Entire condominium,Haight Ashbury,t,1,30,60,f,1,1.67
100.0,114.0,Entire condominium,South of Market,t,1,1,1,f,1,0.26
98.0,125.0,Entire apartment,Outer Sunset,f,9,39,69,f,1,3.47
97.0,120.0,Private room in house,Bernal Heights,t,0,0,10,f,1,2.3
98.0,102.0,Private room in house,Noe Valley,t,24,54,84,f,1,4.41
95.0,82.0,Private room in house,Excelsior,t,30,60,90,f,4,4.62
96.0,225.0,Entire apartment,Bernal Heights,f,0,8,38,f,5,0.08
94.0,100.0,Private room in house,Outer Sunset,t,29,59,89,f,1,3.99
100.0,500.0,Entire condominium,Potrero Hill,t,23,53,83,f,1,0.31
100.0,450.0,Entire house,Inner Richmond,f,16,16,25,f,2,0.05
99.0,500.0,Entire apartment,Haight Ashbury,t,30,60,90,f,1,1.84
98.0,103.0,Private room in house,Outer Mission,t,0,24,54,t,1,3.56
96.0,92.0,Private room in house,Outer Mission,t,30,60,90,f,4,4.58
95.0,82.0,Private room in house,Outer Mission,t,30,60,90,f,4,4.7
98.0,190.0,Entire house,Inner Richmond,t,0,0,0,t,4,2.25
96.0,100.0,Private room in apartment,Mission,f,30,60,90,f,1,0.96
98.0,97.0,Private room in apartment,Bernal Heights,t,0,29,59,f,3,1.72
98.0,240.0,Entire house,Outer Mission,f,26,56,86,f,1,0.25
96.0,160.0,Entire apartment,Potrero Hill,f,0,0,0,t,1,0.33
93.0,105.0,Private room in house,Castro/Upper Market,f,30,60,90,f,1,0.16
90.0,110.0,Entire apartment,Pacific Heights,f,0,8,37,t,10,0.39
92.0,100.0,Entire apartment,Inner Sunset,f,30,60,90,f,10,0.15
95.0,92.0,Private room in house,Outer Mission,t,30,60,90,f,4,4.46
94.0,65.0,Private room in house,Ocean View,f,30,60,90,t,2,0.61
99.0,224.0,Entire house,Glen Park,t,0,0,10,f,1,0.66
95.0,158.0,Private room in apartment,Nob Hill,t,12,18,48,f,4,0.74
95.0,90.0,Private room in apartment,Castro/Upper Market,f,30,60,90,f,2,1.15
98.0,155.0,Entire condominium,Downtown/Civic Center,t,7,36,66,t,4,1.15
96.0,150.0,Entire guest suite,Outer Richmond,t,4,18,47,f,2,4.24
96.0,98.0,Entire guest suite,Ocean View,f,20,44,73,t,1,4.97
96.0,145.0,Private room in house,Golden Gate Park,t,30,60,90,t,4,2.4
97.0,120.0,Entire guesthouse,Potrero Hill,t,0,0,22,f,2,1.34
95.0,41.0,Private room in house,West of Twin Peaks,t,30,60,90,f,5,3.0
98.0,268.0,Entire apartment,Western Addition,f,6,6,6,f,1,0.29
98.0,150.0,Private room in house,Marina,f,30,60,90,t,1,4.77
95.0,36.0,Room in boutique hotel,Excelsior,f,15,44,74,f,5,0.15
92.0,196.0,Private room in house,West of Twin Peaks,f,20,50,80,f,1,1.85
99.0,453.0,Entire house,West of Twin Peaks,f,29,59,89,f,1,0.25
95.0,85.0,Entire apartment,Haight Ashbury,f,16,16,44,t,1,1.74
98.0,88.0,Entire apartment,Western Addition,t,13,13,13,f,1,0.78
96.0,461.0,Entire house,Western Addition,f,26,40,52,f,1,1.39
98.0,150.0,Entire apartment,Bernal Heights,f,30,60,90,f,1,1.87
98.0,96.0,Private room in house,Bernal Heights,t,30,60,90,t,1,5.05
80.0,160.0,Entire serviced apartment,South of Market,f,30,60,90,f,11,0.02
100.0,175.0,Entire serviced apartment,South of Market,f,30,60,90,f,11,0.07
100.0,140.0,Entire serviced apartment,South of Market,f,29,59,89,f,11,0.02
97.0,314.0,Entire house,Mission,f,0,0,0,f,1,0.44
94.0,107.0,Private room in house,Mission,t,30,60,89,t,3,2.74
94.0,109.0,Private room in house,Mission,t,30,60,89,t,3,3.09
94.0,107.0,Private room in house,Mission,t,30,60,89,t,3,3.34
